# Rime user dictionary
#@/db_name	wubi86.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	17803
#@/user_id	cf997197-045b-493e-a5f1-5892b82db517
qaj 	错	c=5 d=1 t=12385
qbp 	迎	c=4 d=1 t=15902
qc 	色	c=10 d=2.01945 t=15933
qd 	然	c=12 d=1.18065 t=16725
qdm 	希	c=4 d=1.00016 t=16908
qe 	角	c=7 d=1.00017 t=13266
qej 	角	c=2 d=1.99501 t=16644
qejy 	触	c=3 d=1.91851 t=16645
qev 	解	c=21 d=1.1458 t=17025
qfh 	针	c=5 d=1.9343 t=11867
qg 	钱	c=4 d=1 t=16852
qgb 	印	c=2 d=1.98511 t=15407
qge 	铺	c=1 d=1 t=15237
qgt 	钱	c=1 d=1 t=10900
qh 	外	c=13 d=1.1549 t=16757
qi 	乐	c=1 d=1 t=12477
qie 	销	c=10 d=4.20932 t=10134
qim 	锁	c=1 d=1 t=239
qje 	象	c=6 d=3.89969 t=12627
qjq 	锡	c=5 d=1.00217 t=17668
qk 	名	c=37 d=1.00053 t=16008
qkd 	句	c=1 d=1 t=8346
qkhh 	钟	c=1 d=1 t=259
qkq 	免	c=1 d=1 t=194
qkqq 	够	c=5 d=1.89592 t=16977
qlp 	链	c=7 d=1 t=13245
qm 	负	c=1 d=1 t=2083
qmu 	负	c=1 d=1 t=400
qn 	包	c=14 d=1 t=17031
qnf 	钮	c=5 d=3.9974 t=7480
qnr 	饭	c=3 d=1 t=12436
qq 	多	c=21 d=2.02806 t=17732
qqqq 	金	c=2 d=1.10915 t=10815
qsu 	杀	c=1 d=1 t=8560
qtj 	独	c=1 d=1 t=11702
qtq 	狗	c=1 d=1 t=3194
quj 	镜	c=2 d=1.99005 t=16501
qv 	争	c=3 d=1.94046 t=10017
qvfp 	键	c=11 d=1.7372 t=16783
qvn 	急	c=1 d=1 t=16596
qwu 	欠	c=1 d=1 t=6939
qyi 	久	c=1 d=1 t=12996
qyo 	灸	c=2 d=1.28794 t=11868
qyvl 	留	c=1 d=1 t=12748
r 	的	c=458 d=5.49973 t=17791
ra 	找	c=8 d=1.76785 t=16347
ral 	描	c=3 d=1.90937 t=14830
ran 	拒	c=2 d=1.60957 t=1556
rawk 	搭	c=12 d=1.83197 t=17636
rb 	报	c=19 d=1.77129 t=16889
rc 	反	c=7 d=1 t=16693
rcf 	择	c=13 d=1.27584 t=14852
rcn 	把	c=19 d=1.56676 t=16842
rdc 	拔	c=1 d=1 t=9462
rdj 	排	c=6 d=2.38595 t=7152
re 	扔	c=1 d=1 t=15887
ref 	援	c=1 d=1 t=8833
reh 	拥	c=3 d=1 t=12232
rep 	授	c=1 d=1 t=10986
rf 	持	c=1 d=1 t=350
rfc 	技	c=20 d=1 t=17233
rff 	持	c=18 d=1.81795 t=17446
rffg 	挂	c=1 d=1 t=6754
rfm 	质	c=4 d=1 t=17666
rg 	后	c=12 d=2.66573 t=16088
rgf 	皇	c=1 d=1 t=16819
rgs 	抹	c=2 d=1.99501 t=8559
rgv 	捷	c=6 d=1.73712 t=16782
rh 	年	c=16 d=3.19592 t=17733
rhf 	看	c=13 d=2.23791 t=16750
rhj 	掉	c=1 d=1 t=7362
rhk 	牛	c=1 d=1 t=12637
rj 	提	c=40 d=2.80392 t=17277
rjg 	担	c=2 d=1 t=16689
rk 	扣	c=1 d=1 t=7200
rkk 	操	c=11 d=1.22951 t=14800
rm 	抽	c=1 d=1 t=7238
rmc 	投	c=13 d=1.97145 t=17579
rmhj 	制	c=16 d=1 t=17803
rmk 	缶	c=1 d=1 t=4434
rmn 	缺	c=1 d=1 t=17490
rn 	所	c=48 d=1.01772 t=17721
rnb 	气	c=2 d=1.99501 t=8016
rnbm 	掘	c=1 d=1 t=87
rnd 	据	c=44 d=4.4126 t=17405
rne 	氖	c=1 d=1 t=2301
rnn 	扎	c=5 d=4.66692 t=11659
rny 	拟	c=1 d=1 t=7159
rnys 	拟订	c=1 d=1 t=1317
rov 	搂	c=1 d=1 t=14111
rp 	近	c=3 d=1 t=16648
rpd 	迫	c=3 d=1.95123 t=14958
rpqb 	捥	c=2 d=1.95123 t=7176
rpv 	按	c=12 d=1 t=14174
rpw 	控	c=13 d=1.73943 t=11334
rpwa 	控	c=1 d=1 t=16973
rpws 	探	c=2 d=1.81058 t=17527
rq 	换	c=2 d=1.00094 t=10647
rqc 	鬼	c=1 d=1 t=16461
rqm 	换	c=14 d=1.76831 t=14224
rr 	折	c=1 d=1 t=5356
rrk 	哲	c=4 d=1.00549 t=12819
rrr 	白	c=3 d=1.00009 t=10856
rry 	拆	c=2 d=1.00056 t=14541
rs 	打	c=12 d=2.15305 t=15406
rt 	手	c=26 d=1.00012 t=16623
rtd 	括	c=11 d=1.99501 t=14955
rtf 	插	c=5 d=1 t=15073
ru 	拉	c=1 d=1 t=3495
rug 	拉	c=1 d=1 t=15892
ruj 	撞	c=1 d=1 t=5439
ruv 	接	c=47 d=1.19994 t=17098
rvh 	搜	c=1 d=1 t=3200
rvy 	执	c=13 d=1 t=14699
rvyl 	势	c=1 d=1 t=9955
rvyo 	热	c=6 d=1 t=11627
rw 	失	c=6 d=1 t=15839
rwg 	拴	c=1 d=1 t=2648
rwgk 	拾	c=1 d=1 t=2692
rwye 	携	c=1 d=1 t=3046
rwyg 	推	c=2 d=1 t=16393
rxj 	指	c=16 d=1.0006 t=16562
rxx 	批	c=10 d=1 t=10976
ry 	扩	c=1 d=1 t=9473
s 	要	c=86 d=2.68052 t=17718
sagg 	框	c=4 d=1.00571 t=10675
saj 	模	c=22 d=1.0296 t=17417
san 	柜	c=1 d=1 t=1325
sb 	李	c=8 d=1.00006 t=15989
sc 	权	c=13 d=1.00922 t=12243
sce 	桶	c=1 d=1 t=16453
se 	极	c=1 d=1 t=15287
sfi 	标	c=37 d=1.1946 t=17509
sft 	材	c=1 d=1 t=11800
sfy 	村	c=1 d=1 t=11802
sg 	本	c=45 d=1.03239 t=17572
sgh 	丁	c=2 d=1.99501 t=1679
sghg 	西	c=19 d=2.04562 t=16074
sgn 	配	c=56 d=4.6893 t=15932
sgtk 	酷	c=1 d=1 t=13832
sh 	相	c=31 d=2.95158 t=17548
shn 	想	c=25 d=1.03071 t=16141
siv 	档	c=29 d=1.38098 t=17188
sj 	查	c=4 d=1 t=16470
sk 	可	c=79 d=3.45505 t=17069
sksw 	歌	c=2 d=1.97045 t=576
sl 	楞	c=1 d=1 t=14889
slwj 	楐	c=1 d=1 t=14890
sm 	机	c=29 d=1 t=15405
sn 	杨	c=1 d=1 t=1199
sng 	栩	c=1 d=1 t=4608
so 	杰	c=5 d=1 t=16861
sq 	构	c=3 d=1.00002 t=11145
sqc 	构	c=34 d=1.00099 t=17368
sr 	析	c=18 d=1.00244 t=17267
src 	板	c=7 d=1.97045 t=13846
ss 	林	c=1 d=1 t=1654
ssf 	禁	c=4 d=1 t=12288
ssq 	梦	c=2 d=1.98511 t=1747
sss 	森	c=1 d=1 t=1653
ssss 	木	c=1 d=1 t=16451
stk 	格	c=17 d=1.98833 t=15916
su 	样	c=16 d=2.97175 t=16376
suf 	栏	c=1 d=1 t=15265
suq 	校	c=4 d=1 t=8305
svc 	概	c=9 d=1.322 t=11290
sve 	根	c=13 d=1.45161 t=17394
sw 	检	c=1 d=1 t=15307
swg 	栓	c=1 d=1 t=15305
sy 	术	c=15 d=1 t=17234
syc 	梳	c=1 d=1 t=756
synw 	核	c=22 d=1.81472 t=12386
syp 	述	c=7 d=1.90937 t=14831
t 	和	c=92 d=3.03439 t=17612
ta 	长	c=3 d=1.71892 t=17458
tak 	升	c=1 d=1 t=9633
tc 	么	c=55 d=1.12226 t=17714
tca 	径	c=1 d=1 t=7645
tcy 	私	c=1 d=1 t=15279
tdk 	知	c=22 d=1.4361 t=16769
tdp 	适	c=1 d=1 t=10779
teg 	租	c=1 d=1 t=1671
tel 	盘	c=16 d=1 t=14882
tey 	航	c=2 d=1.00002 t=2971
tf 	行	c=69 d=2.90155 t=17551
tff 	竺	c=1 d=1 t=4652
tffu 	等	c=7 d=1.33622 t=17232
tffy 	待	c=2 d=1 t=8633
tfj 	午	c=3 d=1 t=12084
tfkf 	告	c=3 d=1.55209 t=11047
tfkp 	造	c=3 d=1 t=17384
tfl 	德	c=1 d=1 t=8611
tfp 	迁	c=2 d=1 t=6823
tfq 	先	c=8 d=1.01304 t=16891
tfqp 	选	c=15 d=1.29068 t=14851
tfu 	乖	c=1 d=1 t=7597
tg 	生	c=22 d=1.00015 t=17748
tgh 	征	c=4 d=1.09646 t=17773
tghg 	征	c=1 d=1 t=12573
tgj 	重	c=10 d=1.03858 t=17742
tgm 	策	c=10 d=1 t=17281
th 	处	c=13 d=1.85642 t=17513
tha 	算	c=12 d=5.27246 t=12557
thd 	自	c=37 d=1.37698 t=17246
thfn 	怎	c=8 d=1.0246 t=17115
thg 	片	c=5 d=1.97159 t=15394
thgc 	版	c=9 d=1.70469 t=16997
thn 	息	c=25 d=1 t=16825
thp 	延	c=2 d=1 t=17662
tie 	稍	c=1 d=1 t=1805
tixd 	稍顷	c=2 d=1 t=15445
tj 	得	c=12 d=1.25284 t=16344
tjh 	利	c=7 d=2.44507 t=17224
tjt 	复	c=16 d=1.88653 t=17452
tk 	各	c=1 d=1 t=4193
tkg 	和	c=1 d=1 t=12029
tkgg 	程	c=202 d=1.01905 t=16987
tkh 	种	c=6 d=1.52466 t=12698
tkw 	积	c=1 d=1 t=12666
tl 	务	c=176 d=2.37444 t=17215
tlf 	备	c=13 d=1.07926 t=17341
tlk 	徊	c=4 d=1.51685 t=9223
tlqi 	囱	c=1 d=1 t=17366
tm 	向	c=3 d=1 t=17656
tmd 	身	c=4 d=1 t=16704
tmg 	微	c=4 d=1 t=16477
tn 	秘	c=1 d=1 t=12900
toc 	释	c=2 d=1.79057 t=12701
toln 	翻	c=2 d=1 t=16121
ton 	悉	c=2 d=1.02387 t=1198
tp 	管	c=118 d=1.86697 t=17659
tpgj 	管理	c=4 d=0.186676 t=17660
tq 	称	c=25 d=1.80752 t=14543
tqd 	稀	c=1 d=1 t=13047
tqq 	移	c=2 d=1 t=14547
tquf 	笉	c=1 d=1 t=8242
tqv 	稳	c=2 d=1.59156 t=10785
tr 	物	c=17 d=1 t=17313
trf 	特	c=14 d=1.64514 t=17771
ts 	条	c=3 d=1 t=14702
tsh 	箱	c=3 d=1.00224 t=11527
tt 	笔	c=10 d=1 t=17801
tth 	笮	c=1 d=1 t=11595
tu 	科	c=17 d=1.956 t=16099
tuh 	乎	c=4 d=2.93412 t=16342
tuj 	简	c=9 d=2.70713 t=3407
tve 	很	c=13 d=1.14281 t=16777
tvr 	魏	c=1 d=1 t=316
tw 	答	c=2 d=1 t=16124
twf 	符	c=4 d=1 t=17763
twg 	答	c=1 d=1 t=16127
twgi 	签	c=6 d=1 t=15085
tx 	第	c=32 d=1.00792 t=9069
txg 	每	c=4 d=1 t=16608
txgr 	敏珠	c=1 d=0.1 t=16854
txgt 	敏	c=6 d=1 t=16853
txi 	系	c=58 d=2.17811 t=17223
txix 	第涨	c=1 d=1 t=12098
ty 	入	c=79 d=2.76923 t=17580
tym 	稿	c=3 d=2.10161 t=16116
tyna 	篇	c=3 d=1.12185 t=16426
u 	产	c=48 d=3.7745 t=17294
ua 	并	c=14 d=1.0013 t=16809
ub 	闻	c=2 d=1.00892 t=13194
ubk 	疗	c=6 d=2.37293 t=13223
ubt 	逆	c=1 d=1 t=5342
ud 	关	c=54 d=2.0962 t=17222
uda 	差	c=2 d=1.80252 t=8565
udb 	郑	c=3 d=2.96042 t=1745
udg 	减	c=1 d=1 t=15572
udh 	着	c=9 d=1.20805 t=17623
udi 	头	c=1 d=1 t=11624
udjh 	判	c=3 d=2.48983 t=7763
udp 	送	c=1 d=1 t=15401
uduk 	善	c=1 d=1 t=8586
udy 	状	c=5 d=1.12745 t=16959
ue 	前	c=24 d=1.57618 t=17626
uf 	半	c=4 d=1.00002 t=12128
uff 	兰	c=2 d=1.00211 t=16494
uft 	闭	c=21 d=1.00649 t=16811
ufy 	装	c=8 d=1.00095 t=15227
ugm 	病	c=1 d=1 t=12997
ugmw 	病	c=1 d=1 t=11630
uj 	间	c=2 d=1.0455 t=10485
ujd 	间	c=9 d=1 t=17444
ujf 	音	c=1 d=1 t=8659
ujfj 	单	c=37 d=2.48003 t=15967
ujj 	章	c=19 d=1 t=16434
ujl 	瘟	c=1 d=1 t=280
ujn 	意	c=15 d=2.51372 t=16699
ujqu 	韵	c=1 d=1 t=17799
uk 	部	c=24 d=3.55142 t=17255
ukd 	问	c=50 d=2.72811 t=17074
ukn 	总	c=6 d=1.00034 t=16883
ukq 	况	c=4 d=1.00006 t=16340
ukqb 	竞	c=3 d=2.91238 t=10016
ukwa 	问供	c=1 d=1 t=3094
ul 	曾	c=1 d=1 t=13241
um 	商	c=10 d=1.01725 t=17523
umc 	疫	c=2 d=1.50662 t=281
umd 	端	c=27 d=2.89356 t=15937
un 	决	c=7 d=1.28083 t=17280
uo 	普	c=2 d=1.97045 t=4338
uq 	交	c=13 d=1.00899 t=13969
uqf 	将	c=42 d=2.74664 t=15742
uqt 	效	c=4 d=1 t=16454
uqw 	次	c=5 d=1 t=17603
uqwk 	咨	c=1 d=1 t=14420
uqwm 	资	c=144 d=3.10443 t=17257
ur 	瓣	c=1 d=1 t=10530
usg 	尊	c=2 d=1.90937 t=8482
usgf 	尊	c=2 d=1 t=8361
usgp 	遵	c=2 d=1 t=9654
usr 	新	c=33 d=2.52165 t=17743
utem 	顔	c=1 d=1 t=15268
uth 	首	c=3 d=1 t=17034
uthp 	道	c=23 d=1.06856 t=17307
utpi 	疺	c=1 d=1 t=16770
utu 	疼	c=1 d=1 t=11625
uu 	立	c=10 d=1.87388 t=12813
uuj 	阐	c=3 d=1.76721 t=12700
uuk 	阅	c=6 d=2.83286 t=3145
uukq 	阅	c=4 d=3.26185 t=2919
uuu 	立	c=4 d=1 t=16875
uw 	闪	c=1 d=1 t=2082
uwmc 	冷峻	c=1 d=1 t=3558
uwqm 	闪负	c=2 d=1.00001 t=15667
uwy 	准	c=10 d=1 t=16833
uwyc 	冷	c=2 d=1.37344 t=8198
ux 	北	c=1 d=1 t=9904
uxe 	背	c=2 d=1 t=16086
uxhp 	递	c=1 d=1 t=8837
uy 	六	c=8 d=1.23925 t=13955
uyh 	门	c=10 d=3.36223 t=17256
uyiy 	凉	c=1 d=1 t=8040
v 	发	c=1 d=1 t=5440
vb 	好	c=47 d=1.13756 t=17790
vc 	妈	c=1 d=1 t=15780
vca 	既	c=1 d=1 t=15807
vcb 	即	c=5 d=1 t=15781
vck 	始	c=8 d=1 t=17745
vd 	姑	c=1 d=1 t=13493
vep 	退	c=20 d=1.01093 t=16717
vf 	寻	c=3 d=1 t=16292
vfb 	那	c=11 d=1.03354 t=15863
vfh 	奸	c=2 d=1.0022 t=4931
vfhp 	建	c=119 d=5.52485 t=17637
vh 	叟	c=1 d=1 t=12314
vi 	录	c=25 d=1.0106 t=16732
vk 	如	c=41 d=1.01872 t=17740
vl 	舅	c=1 d=1 t=16784
vm 	妯	c=1 d=1 t=17132
vo 	灵	c=2 d=1.69073 t=17399
vs 	杂	c=7 d=4.24163 t=6324
vt 	九	c=1 d=1 t=669
vtk 	群	c=4 d=1 t=8878
vv 	妇	c=1 d=1 t=8485
vvv 	女	c=4 d=2.83881 t=8486
vvvv 	女	c=1 d=1 t=8409
w 	人	c=58 d=1.53512 t=17111
wa 	代	c=13 d=1.05227 t=16571
waw 	供	c=29 d=1.84369 t=17279
wb 	他	c=21 d=1 t=17007
wbb 	仓	c=1 d=1 t=15281
wbj 	创	c=113 d=3.12234 t=15527
wc 	公	c=28 d=2.03233 t=17109
wcw 	俊	c=5 d=1 t=16860
wcy 	仅	c=4 d=1.99501 t=8372
wd 	估	c=5 d=1.70491 t=10704
wdm 	段	c=14 d=1 t=17519
wdn 	优	c=10 d=1.00942 t=16890
wds 	倚	c=8 d=1 t=16847
wdt 	做	c=27 d=3.55544 t=16675
we 	仍	c=1 d=1 t=15135
wf 	会	c=17 d=1.00005 t=16611
wfh 	什	c=38 d=1.12887 t=17713
wfhg 	值	c=23 d=1.98188 t=17199
wfny 	传	c=7 d=1 t=17353
wfy 	付	c=7 d=1.98611 t=11388
wg 	全	c=12 d=1.95415 t=16621
wgc 	倒	c=1 d=1 t=16664
wgj 	便	c=2 d=1 t=15173
wgjq 	便	c=5 d=1.00002 t=16684
wgk 	合	c=27 d=1.35917 t=17767
wgkb 	命	c=27 d=1.00008 t=14703
wgkc 	敆	c=2 d=1.99501 t=17765
wgkq 	使	c=66 d=1.17953 t=17752
wgkr 	拿	c=1 d=1 t=8150
wgku 	登	c=8 d=1.00018 t=11213
wgq 	例	c=44 d=2.17704 t=15949
wh 	个	c=91 d=1.74418 t=16736
whf 	企	c=6 d=1.36095 t=17775
whg 	仩	c=2 d=1 t=17205
whn 	候	c=6 d=1 t=16916
wht 	修	c=25 d=3.07649 t=15297
wj 	介	c=15 d=1.18948 t=10741
wjbb 	介子	c=1 d=1 t=4472
wjg 	但	c=22 d=1.28142 t=16772
wjh 	伸	c=2 d=1 t=17663
wk 	保	c=2 d=1 t=16807
wks 	保	c=6 d=1 t=17445
wm 	仙	c=1 d=1 t=15339
wn 	亿	c=2 d=1.81873 t=17474
wnfh 	追赶	c=1 d=1 t=7471
wnh 	假	c=1 d=1 t=8355
wny 	似	c=8 d=2.93412 t=16341
wpbg 	餌	c=1 d=1 t=4000
wq 	你	c=24 d=1.84053 t=17103
wqbh 	仰	c=1 d=1 t=17747
wqi 	你	c=1 d=1 t=11787
wqin 	您	c=25 d=2.88068 t=16324
wqj 	像	c=3 d=1.00132 t=16367
wqu 	父	c=16 d=4.66272 t=8468
wr 	伯	c=1 d=1 t=15074
wrh 	件	c=34 d=1.08173 t=17649
wsg 	体	c=21 d=4.54805 t=13103
wsk 	何	c=17 d=1.01139 t=17741
wt 	作	c=78 d=1.93943 t=17241
wtc 	叙	c=1 d=1 t=13149
wtf 	任	c=19 d=1 t=15134
wtu 	余	c=1 d=1 t=16587
wty 	八	c=6 d=1.19593 t=13967
wu 	们	c=34 d=1.7468 t=17104
wug 	位	c=5 d=1 t=15027
wv 	分	c=44 d=1.00257 t=17266
ww 	从	c=15 d=1.00344 t=14537
wwj 	价	c=14 d=2.24806 t=17290
wwk 	谷	c=2 d=1.97045 t=575
wwv 	份	c=3 d=1.35701 t=11584
www 	众	c=1 d=1 t=16398
wx 	化	c=39 d=1.1625 t=17650
wxf 	华	c=19 d=1.17552 t=5850
wy 	信	c=34 d=1.0101 t=17746
wyc 	令	c=14 d=1 t=14704
wycm 	领	c=5 d=1.7918 t=17638
wye 	依	c=3 d=1.97045 t=17065
wyf 	储	c=3 d=1 t=7554
wyfj 	储	c=5 d=1.87416 t=14905
wygg 	住	c=1 d=1 t=5151
wyk 	售	c=4 d=3.78505 t=10102
wynb 	今	c=2 d=1 t=15133
wynk 	含	c=2 d=1 t=8738
wynn 	念	c=7 d=1 t=15979
wyo 	焦	c=3 d=1 t=15254
wyq 	仪	c=2 d=1 t=16679
wys 	集	c=5 d=1.97544 t=15008
x 	经	c=36 d=1.00042 t=16169
xc 	经	c=1 d=1 t=12096
xdt 	绑	c=1 d=1 t=7782
xe 	级	c=8 d=1 t=16892
xeg 	组	c=130 d=1.00058 t=17648
xfk 	结	c=20 d=1.97531 t=15055
xfn 	续	c=2 d=1.0061 t=10658
xfuf 	緈	c=1 d=1 t=17388
xg 	线	c=6 d=3.51254 t=6927
xgm 	绩	c=2 d=1 t=5930
xgt 	线	c=1 d=1 t=11019
xgu 	母	c=16 d=4.52058 t=8469
xh 	引	c=5 d=1 t=14319
xjm 	费	c=2 d=1.00014 t=10695
xk 	强	c=8 d=1.00034 t=16882
xkj 	强	c=2 d=1.01271 t=1038
xkw 	织	c=6 d=1.00093 t=10359
xl 	细	c=1 d=1 t=14977
xm 	纲	c=1 d=1 t=3045
xqc 	绝	c=2 d=1.60957 t=1557
xt 	张	c=44 d=2.23681 t=17047
xtk 	络	c=6 d=1.00222 t=11969
xtta 	乡长	c=1 d=1 t=598
xtu 	终	c=3 d=2.89356 t=15936
xuj 	弹	c=6 d=2.27718 t=15877
xvk 	绍	c=8 d=3.14721 t=10180
xw 	给	c=11 d=1.00538 t=16447
xwy 	维	c=2 d=1 t=12684
xwyg 	维	c=1 d=1 t=17658
xx 	比	c=11 d=2.75884 t=16801
xy 	纺	c=2 d=1.12185 t=6040
xyc 	统	c=36 d=1.18545 t=17354
xyna 	编	c=20 d=1 t=17071
y 	主	c=37 d=3.95257 t=17730
ya 	度	c=8 d=1.00026 t=17690
yaa 	试	c=23 d=1.00036 t=17532
yb 	离	c=25 d=1.41378 t=15835
ybf 	享	c=29 d=1.00257 t=17102
ybv 	熟	c=3 d=1 t=17496
yc 	充	c=8 d=1.00026 t=13913
ycb 	序	c=3 d=1.90432 t=8758
ycf 	译	c=1 d=1 t=7206
ycq 	充	c=3 d=1.92312 t=9417
yd 	庆	c=2 d=1.89583 t=15801
yene 	廫	c=11 d=1.011 t=15510
yf 	计	c=57 d=1 t=17437
yfj 	讲	c=7 d=4.38815 t=16065
yfk 	诘	c=2 d=1.99501 t=17051
yfn 	读	c=10 d=3.88655 t=3146
yfy 	讨	c=1 d=1 t=11689
yge 	请	c=26 d=2.60141 t=16484
ygh 	证	c=11 d=1.21069 t=10262
ygk 	语	c=1 d=1 t=1619
ygu 	评	c=3 d=1.68067 t=10703
yh 	让	c=6 d=1.05558 t=16751
yi 	就	c=45 d=1.29499 t=17130
yid 	应	c=63 d=2.35497 t=17631
yii 	氷	c=1 d=1 t=16944
yjs 	课	c=18 d=2.8606 t=5935
yk 	训	c=2 d=1 t=8315
ykg 	误	c=1 d=1 t=7586
ykhe 	衷	c=1 d=1 t=5357
ykw 	识	c=15 d=2.7207 t=16508
yle 	谓	c=2 d=1 t=13240
ylk 	库	c=3 d=1 t=15282
ym 	高	c=2 d=1 t=16248
ymc 	设	c=71 d=4.58363 t=17611
ymf 	调	c=4 d=1 t=16998
ymfk 	调	c=40 d=2.65598 t=17086
ymhj 	市	c=17 d=1.33037 t=17781
ymq 	讽	c=1 d=1 t=16410
yn 	记	c=6 d=1.00013 t=13275
yne 	户	c=165 d=2.1779 t=17787
yneg 	望	c=5 d=1.83766 t=17516
yngk 	词	c=1 d=1 t=8601
ynk 	启	c=21 d=1.00307 t=16863
ynm 	遍	c=2 d=1.00004 t=16504
ynnu 	忘	c=2 d=1 t=13274
ynw 	廖	c=1 d=1 t=3225
yo 	变	c=63 d=5.91009 t=15766
ypm 	亮	c=1 d=1 t=9837
yq 	义	c=25 d=1.0156 t=17041
yqa 	底	c=4 d=1.08892 t=17397
yqj 	询	c=1 d=1 t=14421
ysi 	床	c=2 d=1 t=15861
yss 	麻	c=1 d=1 t=1861
yssc 	魔	c=1 d=1 t=13834
yt 	放	c=4 d=1.00002 t=16279
ytb 	施	c=4 d=1.956 t=17609
ytd 	话	c=3 d=1 t=16637
ytf 	许	c=3 d=1 t=10988
ytfp 	庭	c=1 d=1 t=16029
ytm 	谢	c=12 d=1 t=11842
ytyh 	州	c=2 d=1.00148 t=17798
yu 	说	c=30 d=1.54892 t=16877
yud 	详	c=8 d=3.40048 t=7434
yvi 	康	c=3 d=1 t=16442
yw 	认	c=14 d=2.14564 t=12940
ywe 	诊	c=2 d=1.03544 t=13156
ywx 	论	c=10 d=1.00541 t=17502
yxi 	率	c=9 d=1.71534 t=17460
yxl 	畜	c=1 d=1 t=16162
yy 	方	c=20 d=1.95761 t=17512
yyaa 	方式	c=1 d=0.1 t=8327
yyg 	亠	c=1 d=1 t=4197
yygt 	广	c=20 d=1.79431 t=17084
yygy 	文	c=59 d=1.99991 t=17187
yyn 	访	c=2 d=1.01083 t=12237
yynw 	该	c=5 d=1 t=16373
yyq 	议	c=2 d=1.89137 t=3005
encaaaa 	工工	c=0 d=0.1 t=17240
encaagg 	式环	c=0 d=0.1 t=6715
encaahw 	工具	c=0 d=0.1 t=17505
encaalw 	医世界	c=0 d=0.1 t=15911
encaamt 	工账	c=0 d=0.1 t=5469
encaaog 	工业	c=0 d=0.1 t=13036
encaapj 	医其实是	c=0 d=0.1 t=11740
encaapu 	医其实	c=0 d=0.1 t=11739
encaaqk 	工名	c=0 d=0.1 t=5402
encaarf 	工挂	c=0 d=0.1 t=6754
encaarq 	工的	c=0 d=0.1 t=5423
encaarq 	式的	c=0 d=0.1 t=13125
encaars 	式打	c=0 d=0.1 t=4855
encaasm 	式机	c=0 d=0.1 t=1624
encaatw 	七节第八	c=0 d=0.1 t=663
encaatx 	七节第	c=0 d=0.1 t=662
encaawm 	工工作内	c=0 d=0.1 t=17242
encaawt 	工作	c=0 d=0.1 t=17241
encaawt 	工工作	c=0 d=0.1 t=17241
encaaxy 	工编	c=0 d=0.1 t=5418
encaayb 	工离	c=0 d=0.1 t=5383
encaayg 	工证	c=0 d=0.1 t=1802
encabeb 	获取服	c=0 d=0.1 t=10300
encabet 	获取服务	c=0 d=0.1 t=10301
encabet 	获取用	c=0 d=0.1 t=6595
encabey 	获取用户	c=0 d=0.1 t=6596
encabga 	节开	c=0 d=0.1 t=2917
encabgj 	节更	c=0 d=0.1 t=5896
encabgy 	萨班	c=0 d=0.1 t=9335
encabkh 	节中	c=0 d=0.1 t=2932
encabrq 	节的	c=0 d=0.1 t=2491
encabtf 	区出入需	c=0 d=0.1 t=1696
encabth 	节处	c=0 d=0.1 t=2939
encabtp 	节管	c=0 d=0.1 t=5914
encabtx 	节第	c=0 d=0.1 t=662
encabty 	区出入	c=0 d=0.1 t=1695
encabwq 	敬了父	c=0 d=0.1 t=8175
encabwx 	敬了父母	c=0 d=0.1 t=8176
encacgi 	功能不	c=0 d=0.1 t=5307
encacgt 	功能不复	c=0 d=0.1 t=5308
encactr 	医对我	c=0 d=0.1 t=16077
encactw 	医对我们	c=0 d=0.1 t=16078
encadbn 	基了	c=0 d=0.1 t=2150
encaddb 	基础	c=0 d=0.1 t=17606
encaddm 	基冇	c=0 d=0.1 t=1987
encadfi 	基础教学	c=0 d=0.1 t=2733
encadft 	基础教	c=0 d=0.1 t=2732
encadgf 	基于	c=0 d=0.1 t=10392
encadgf 	基础环境	c=0 d=0.1 t=2688
encadgg 	基础环	c=0 d=0.1 t=2687
encadgj 	基础理	c=0 d=0.1 t=12691
encadgj 	期更	c=0 d=0.1 t=9288
encadgj 	期理	c=0 d=0.1 t=9293
encadgo 	期来	c=0 d=0.1 t=9231
encadgo 	项来	c=0 d=0.1 t=6765
encadgy 	基础理论	c=0 d=0.1 t=12692
encadhh 	基础上	c=0 d=0.1 t=12826
encadhh 	项止	c=0 d=0.1 t=13520
encadhh 	项目	c=0 d=0.1 t=16874
encadhr 	基础上的	c=0 d=0.1 t=12827
encadif 	斯法	c=0 d=0.1 t=9340
encadjf 	期里	c=0 d=0.1 t=9531
encadjg 	其是	c=0 d=0.1 t=12485
encadlk 	其加	c=0 d=0.1 t=3818
encadlw 	基础办	c=0 d=0.1 t=1360
encadlw 	基础办公	c=0 d=0.1 t=1361
encadpb 	荐字	c=0 d=0.1 t=951
encadpu 	其实	c=0 d=0.1 t=17593
encadpx 	其它	c=0 d=0.1 t=15095
encadqq 	基金	c=0 d=0.1 t=10815
encadrb 	项报	c=0 d=0.1 t=11046
encadrf 	基础的教	c=0 d=0.1 t=2374
encadrq 	基础的	c=0 d=0.1 t=2373
encadrq 	期的	c=0 d=0.1 t=284
encadsa 	期框	c=0 d=0.1 t=9483
encadsg 	基本	c=0 d=0.1 t=9937
encaduq 	其次	c=0 d=0.1 t=17603
encaduq 	其资	c=0 d=0.1 t=12240
